"Reporter_Country_Code","Reporter_Countries","Partner_Country_Code","Partner_Countries","Item_Code","Item","Element_Code","Element","Unit","Y2020"
230,"Ukraine",8,"Antigua and Barbuda",76,"Oats rolled",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",868,"Offals, edible, cattle",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",1036,"Offals, pigs, edible",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",244,"Oil, groundnut",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",274,"Oil, olive residues",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",261,"Oil, olive, virgin",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",290,"Oil, sesame",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",268,"Oil, sunflower",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",262,"Olives preserved",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",403,"Onions, dry",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",490,"Oranges",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",22,"Pastry",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",534,"Peaches and nectarines",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",521,"Pears",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",187,"Peas, dry",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",417,"Peas, green",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",687,"Pepper (piper spp.)",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",575,"Pineapples canned",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",536,"Plums and sloes",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",537,"Plums dried (prunes)",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",116,"Potatoes",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",118,"Potatoes, frozen",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",561,"Raisins",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",31,"Rice, milled",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",30,"Rice, paddy (rice milled equivalent)",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",239,"Soya sauce",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",723,"Spices nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",373,"Spinach",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",168,"Sugar confectionery",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",162,"Sugar Raw Centrifugal",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",164,"Sugar refined",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",448,"Sweet corn prep or preserved",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",495,"Tangerines, mandarins, clementines, satsumas",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",667,"Tea",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",388,"Tomatoes",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",391,"Tomatoes, paste",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",392,"Tomatoes, peeled",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",471,"Vegetables in vinegar",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",469,"Vegetables, dehydrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",463,"Vegetables, fresh nes",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",473,"Vegetables, frozen",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",472,"Vegetables, preserved nes",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",475,"Vegetables, preserved, frozen",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",474,"Vegetables, temporarily preserved",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",110,"Wafers",5922,"Export Value","1000 US$",0
230,"Ukraine",8,"Antigua and Barbuda",567,"Watermelons",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",631,"Waters,ice etc",5922,"Export Value","1000 US$",1
230,"Ukraine",8,"Antigua and Barbuda",564,"Wine",5922,"Export Value","1000 US$",NA
230,"Ukraine",8,"Antigua and Barbuda",892,"Yoghurt, concentrated or not",5922,"Export Value","1000 US$",0
230,"Ukraine",9,"Argentina",634,"Beverages, distilled alcoholic",5922,"Export Value","1000 US$",NA
230,"Ukraine",9,"Argentina",517,"Cider etc",5922,"Export Value","1000 US$",NA
230,"Ukraine",9,"Argentina",1293,"Crude materials",5922,"Export Value","1000 US$",NA
230,"Ukraine",9,"Argentina",1276,"Fatty acids",5922,"Export Value","1000 US$",NA
230,"Ukraine",9,"Argentina",562,"Juice, grape",5922,"Export Value","1000 US$",NA
230,"Ukraine",9,"Argentina",292,"Mustard seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",9,"Argentina",753,"Oil, essential nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1171,"Animals live nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1169,"Animals, live, non-food",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",711,"Anise, badian, fennel, coriander",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",515,"Apples",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1039,"Bacon and ham",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",486,"Bananas",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",44,"Barley",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",176,"Beans, dry",5922,"Export Value","1000 US$",39
230,"Ukraine",1,"Armenia",414,"Beans, green",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",51,"Beer of barley",5922,"Export Value","1000 US$",562
230,"Ukraine",1,"Armenia",634,"Beverages, distilled alcoholic",5922,"Export Value","1000 US$",1331
230,"Ukraine",1,"Armenia",633,"Beverages, non alcoholic",5922,"Export Value","1000 US$",1331
230,"Ukraine",1,"Armenia",17,"Bran, wheat",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",20,"Bread",5922,"Export Value","1000 US$",26
230,"Ukraine",1,"Armenia",886,"Butter, cow milk",5922,"Export Value","1000 US$",2983
230,"Ukraine",1,"Armenia",893,"Buttermilk, curdled, acidified milk",5922,"Export Value","1000 US$",222
230,"Ukraine",1,"Armenia",238,"Cake, soybeans",5922,"Export Value","1000 US$",1523
230,"Ukraine",1,"Armenia",269,"Cake, sunflower",5922,"Export Value","1000 US$",353
230,"Ukraine",1,"Armenia",101,"Canary seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",426,"Carrots and turnips",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",866,"Cattle",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",113,"Cereal preparations nes",5922,"Export Value","1000 US$",21
230,"Ukraine",1,"Armenia",41,"Cereals, breakfast",5922,"Export Value","1000 US$",93
230,"Ukraine",1,"Armenia",907,"Cheese, processed",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",901,"Cheese, whole cow milk",5922,"Export Value","1000 US$",28
230,"Ukraine",1,"Armenia",191,"Chick peas",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1057,"Chickens",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",689,"Chillies and peppers, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",401,"Chillies and peppers, green",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",666,"Chocolate products nes",5922,"Export Value","1000 US$",4617
230,"Ukraine",1,"Armenia",828,"Cigarettes",5922,"Export Value","1000 US$",27575
230,"Ukraine",1,"Armenia",693,"Cinnamon (cannella)",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",698,"Cloves",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",661,"Cocoa, beans",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",664,"Cocoa, butter",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",662,"Cocoa, paste",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",665,"Cocoa, powder & cake",5922,"Export Value","1000 US$",11
230,"Ukraine",1,"Armenia",250,"Coconuts, desiccated",5922,"Export Value","1000 US$",8
230,"Ukraine",1,"Armenia",659,"Coffee, extracts",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",657,"Coffee, roasted",5922,"Export Value","1000 US$",22
230,"Ukraine",1,"Armenia",885,"Cream fresh",5922,"Export Value","1000 US$",5
230,"Ukraine",1,"Armenia",1293,"Crude materials",5922,"Export Value","1000 US$",111
230,"Ukraine",1,"Armenia",1064,"Eggs, dried",5922,"Export Value","1000 US$",27
230,"Ukraine",1,"Armenia",1062,"Eggs, hen, in shell",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1063,"Eggs, liquid",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1243,"Fat nes, prepared",5922,"Export Value","1000 US$",1048
230,"Ukraine",1,"Armenia",1037,"Fat, pigs",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1276,"Fatty acids",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",652,"Feed, vegetable products nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",111,"Flour, cereals",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",58,"Flour, maize",5922,"Export Value","1000 US$",12
230,"Ukraine",1,"Armenia",295,"Flour, mustard",5922,"Export Value","1000 US$",2
230,"Ukraine",1,"Armenia",212,"Flour, pulses",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",16,"Flour, wheat",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1232,"Food prep nes",5922,"Export Value","1000 US$",473
230,"Ukraine",1,"Armenia",115,"Food preparations, flour, malt extract",5922,"Export Value","1000 US$",1556
230,"Ukraine",1,"Armenia",653,"Food wastes",5922,"Export Value","1000 US$",19
230,"Ukraine",1,"Armenia",626,"Fruit, cooked, homogenized preparations",5922,"Export Value","1000 US$",1
230,"Ukraine",1,"Armenia",620,"Fruit, dried nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",623,"Fruit, prepared nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",720,"Ginger",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",172,"Glucose and dextrose",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1016,"Goats",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",560,"Grapes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",246,"Groundnuts, prepared",5922,"Export Value","1000 US$",11
230,"Ukraine",1,"Armenia",1182,"Honey, natural",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",677,"Hops",5922,"Export Value","1000 US$",0
230,"Ukraine",1,"Armenia",1096,"Horses",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",910,"Ice cream and edible ice",5922,"Export Value","1000 US$",96
230,"Ukraine",1,"Armenia",109,"Infant food",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",519,"Juice, apple, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",518,"Juice, apple, single strength",5922,"Export Value","1000 US$",111
230,"Ukraine",1,"Armenia",514,"Juice, citrus, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",622,"Juice, fruit nes",5922,"Export Value","1000 US$",6
230,"Ukraine",1,"Armenia",562,"Juice, grape",5922,"Export Value","1000 US$",45
230,"Ukraine",1,"Armenia",509,"Juice, grapefruit",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",510,"Juice, grapefruit, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",492,"Juice, orange, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",491,"Juice, orange, single strength",5922,"Export Value","1000 US$",108
230,"Ukraine",1,"Armenia",576,"Juice, pineapple",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",580,"Juice, pineapple, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",390,"Juice, tomato",5922,"Export Value","1000 US$",10
230,"Ukraine",1,"Armenia",592,"Kiwi fruit",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",173,"Lactose",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",497,"Lemons and limes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",201,"Lentils",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",333,"Linseed",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",18,"Macaroni",5922,"Export Value","1000 US$",8
230,"Ukraine",1,"Armenia",56,"Maize",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",49,"Malt",5922,"Export Value","1000 US$",1
230,"Ukraine",1,"Armenia",1242,"Margarine, short",5922,"Export Value","1000 US$",967
230,"Ukraine",1,"Armenia",1173,"Meal, meat",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",875,"Meat, beef, preparations",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",867,"Meat, cattle",5922,"Export Value","1000 US$",285
230,"Ukraine",1,"Armenia",870,"Meat, cattle, boneless (beef & veal)",5922,"Export Value","1000 US$",1275
230,"Ukraine",1,"Armenia",1058,"Meat, chicken",5922,"Export Value","1000 US$",8851
230,"Ukraine",1,"Armenia",1061,"Meat, chicken, canned",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1164,"Meat, dried nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1073,"Meat, goose and guinea fowl",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1035,"Meat, pig",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1041,"Meat, pig sausages",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1042,"Meat, pig, preparations",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1038,"Meat, pork",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",909,"Milk, products of natural constituents nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",888,"Milk, skimmed cow",5922,"Export Value","1000 US$",17
230,"Ukraine",1,"Armenia",898,"Milk, skimmed dried",5922,"Export Value","1000 US$",2046
230,"Ukraine",1,"Armenia",889,"Milk, whole condensed",5922,"Export Value","1000 US$",990
230,"Ukraine",1,"Armenia",897,"Milk, whole dried",5922,"Export Value","1000 US$",1312
230,"Ukraine",1,"Armenia",882,"Milk, whole fresh cow",5922,"Export Value","1000 US$",94
230,"Ukraine",1,"Armenia",79,"Millet",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",114,"Mixes and doughs",5922,"Export Value","1000 US$",6
230,"Ukraine",1,"Armenia",165,"Molasses",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",451,"Mushrooms, canned",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",702,"Nutmeg, mace and cardamoms",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",235,"Nuts, prepared (exc. groundnuts)",5922,"Export Value","1000 US$",3
230,"Ukraine",1,"Armenia",75,"Oats",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",76,"Oats rolled",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",868,"Offals, edible, cattle",5922,"Export Value","1000 US$",53
230,"Ukraine",1,"Armenia",1059,"Offals, liver chicken",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1036,"Offals, pigs, edible",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1274,"Oil, boiled etc",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",266,"Oil, castor beans",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",252,"Oil, coconut (copra)",5922,"Export Value","1000 US$",15
230,"Ukraine",1,"Armenia",753,"Oil, essential nes",5922,"Export Value","1000 US$",4
230,"Ukraine",1,"Armenia",60,"Oil, maize",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",274,"Oil, olive residues",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",257,"Oil, palm",5922,"Export Value","1000 US$",100
230,"Ukraine",1,"Armenia",237,"Oil, soybean",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",268,"Oil, sunflower",5922,"Export Value","1000 US$",593
230,"Ukraine",1,"Armenia",340,"Oil, vegetable origin nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",339,"Oilseeds nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",262,"Olives preserved",5922,"Export Value","1000 US$",19
230,"Ukraine",1,"Armenia",403,"Onions, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",490,"Oranges",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",22,"Pastry",5922,"Export Value","1000 US$",2616
230,"Ukraine",1,"Armenia",534,"Peaches and nectarines",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",247,"Peanut butter",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",187,"Peas, dry",5922,"Export Value","1000 US$",22
230,"Ukraine",1,"Armenia",417,"Peas, green",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",687,"Pepper (piper spp.)",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",843,"Pet food",5922,"Export Value","1000 US$",62
230,"Ukraine",1,"Armenia",1034,"Pigs",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",575,"Pineapples canned",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",296,"Poppy seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",116,"Potatoes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",270,"Rapeseed",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",32,"Rice, broken",5922,"Export Value","1000 US$",4
230,"Ukraine",1,"Armenia",31,"Rice, milled",5922,"Export Value","1000 US$",3
230,"Ukraine",1,"Armenia",30,"Rice, paddy (rice milled equivalent)",5922,"Export Value","1000 US$",7
230,"Ukraine",1,"Armenia",289,"Sesame seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",976,"Sheep",5922,"Export Value","1000 US$",30
230,"Ukraine",1,"Armenia",239,"Soya sauce",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",236,"Soybeans",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",723,"Spices nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",168,"Sugar confectionery",5922,"Export Value","1000 US$",3008
230,"Ukraine",1,"Armenia",167,"Sugar nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",164,"Sugar refined",5922,"Export Value","1000 US$",4484
230,"Ukraine",1,"Armenia",267,"Sunflower seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",448,"Sweet corn prep or preserved",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",1225,"Tallow",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",667,"Tea",5922,"Export Value","1000 US$",1
230,"Ukraine",1,"Armenia",672,"Tea, mate extracts",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",826,"Tobacco, unmanufactured",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",391,"Tomatoes, paste",5922,"Export Value","1000 US$",41
230,"Ukraine",1,"Armenia",471,"Vegetables in vinegar",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",469,"Vegetables, dehydrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",463,"Vegetables, fresh nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",460,"Vegetables, fresh or dried products nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",1,"Armenia",472,"Vegetables, preserved nes",5922,"Export Value","1000 US$",20
230,"Ukraine",1,"Armenia",475,"Vegetables, preserved, frozen",5922,"Export Value","1000 US$",NA
